,Unnamed: 0,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,city_id,city_dev_perc,experience_lvl,company_class
15149,15149,31690,city_67,0.855,1,1,no_enrollment,Graduate,STEM,11,,,1,50,0.0,67,85.5,senior_lvl,unknown
15150,15150,12799,city_103,0.92,2,1,no_enrollment,Masters,STEM,>20,10000+,Public Sector,>4,33,0.0,103,92.0,expert_lvl,very_large_company
15151,15151,2757,city_71,0.884,1,1,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,70,0.0,71,88.4,mid_lvl,very_large_company
15152,15152,17536,city_114,0.926,1,1,no_enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,1,145,0.0,114,92.60000000000001,mid_lvl,large_company
15153,15153,25358,city_11,0.55,1,0,Full time course,High School,,5,,,0,153,0.0,11,55.00000000000001,mid_lvl,unknown
15154,15154,17479,city_21,0.624,1,1,no_enrollment,Graduate,STEM,9,,,0,133,1.0,21,62.4,mid_lvl,unknown
15155,15155,10335,city_103,0.92,2,1,no_enrollment,Graduate,STEM,12,50-99,Funded Startup,1,32,0.0,103,92.0,senior_lvl,small_company
15156,15156,1234,city_46,0.762,1,1,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,2,67,0.0,46,76.2,mid_lvl,very_large_company
15157,15157,9396,city_71,0.884,2,1,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,>4,55,0.0,71,88.4,mid_lvl,mid_size_company
15158,15158,1100,city_114,0.926,0,1,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,>4,50,0.0,114,92.60000000000001,expert_lvl,mid_size_company
15159,15159,26421,city_21,0.624,1,0,no_enrollment,High School,,6,,,1,126,0.0,21,62.4,mid_lvl,unknown
15160,15160,29294,city_16,0.91,1,1,no_enrollment,Graduate,Other,>20,,,4,146,0.0,16,91.0,expert_lvl,unknown
15161,15161,2072,city_114,0.926,1,1,no_enrollment,High School,,15,100-500,Pvt Ltd,>4,6,0.0,114,92.60000000000001,expert_lvl,mid_size_company
15162,15162,23121,city_160,0.92,0,1,no_enrollment,Graduate,Business Degree,15,1000-4999,Pvt Ltd,>4,98,0.0,160,92.0,expert_lvl,large_company
15163,15163,4547,city_50,0.8959999999999999,1,1,no_enrollment,Phd,STEM,>20,,,>4,47,0.0,50,89.6,expert_lvl,unknown
15164,15164,24371,city_103,0.92,2,0,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,>4,86,0.0,103,92.0,expert_lvl,very_large_company
15165,15165,4131,city_103,0.92,1,0,no_enrollment,Phd,STEM,>20,5000-9999,NGO,>4,7,0.0,103,92.0,expert_lvl,large_company
15166,15166,2227,city_28,0.939,1,1,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,1,35,0.0,28,93.89999999999999,senior_lvl,mid_size_company
15167,15167,7450,city_103,0.92,1,1,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,2,24,1.0,103,92.0,expert_lvl,mid_size_company
15168,15168,20162,city_160,0.92,1,1,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,>4,40,0.0,160,92.0,senior_lvl,very_large_company
15169,15169,16307,city_21,0.624,1,1,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,0,37,0.0,21,62.4,senior_lvl,very_large_company
15170,15170,4686,city_61,0.913,0,1,Part time course,Graduate,STEM,7,10000+,Pvt Ltd,1,145,1.0,61,91.3,mid_lvl,very_large_company
15171,15171,4564,city_75,0.939,1,1,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,4,52,0.0,75,93.89999999999999,mid_lvl,small_company
15172,15172,14791,city_1,0.847,1,1,Full time course,Graduate,STEM,10,5000-9999,Pvt Ltd,1,9,0.0,1,84.7,senior_lvl,large_company
15173,15173,11649,city_11,0.55,1,1,no_enrollment,Graduate,STEM,5,,,1,78,1.0,11,55.00000000000001,mid_lvl,unknown
15174,15174,3872,city_103,0.92,1,1,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,18,0.0,103,92.0,expert_lvl,mid_size_company
15175,15175,23627,city_73,0.754,1,0,Full time course,High School,,5,,,0,124,1.0,73,75.4,mid_lvl,unknown
15176,15176,17977,city_149,0.6890000000000001,2,1,Full time course,Masters,STEM,19,50-99,Pvt Ltd,1,125,0.0,149,68.9,expert_lvl,small_company
15177,15177,4841,city_16,0.91,0,0,Full time course,High School,,3,<10,Early Stage Startup,1,66,0.0,16,91.0,mid_lvl,small_company
15178,15178,10779,city_21,0.624,1,1,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,1,32,1.0,21,62.4,mid_lvl,mid_size_company
15179,15179,27602,city_21,0.624,1,0,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,3,34,0.0,21,62.4,senior_lvl,very_large_company
15180,15180,7031,city_16,0.91,1,1,no_enrollment,Graduate,STEM,>20,,,1,74,0.0,16,91.0,expert_lvl,unknown
15181,15181,4981,city_73,0.754,1,1,no_enrollment,Graduate,STEM,13,,,1,128,1.0,73,75.4,senior_lvl,unknown
15182,15182,857,city_162,0.767,0,0,Full time course,Graduate,STEM,3,10-49,Early Stage Startup,1,52,0.0,162,76.7,mid_lvl,small_company
15183,15183,5363,city_21,0.624,1,1,no_enrollment,Graduate,STEM,5,50-99,,0,34,1.0,21,62.4,mid_lvl,small_company
15184,15184,19760,city_93,0.865,1,1,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,3,14,0.0,93,86.5,expert_lvl,very_large_company
15185,15185,5727,city_21,0.624,1,1,no_enrollment,Graduate,Business Degree,>20,50-99,Pvt Ltd,>4,68,0.0,21,62.4,expert_lvl,small_company
15186,15186,23246,city_103,0.92,0,1,,Masters,STEM,15,,,1,53,0.0,103,92.0,expert_lvl,unknown
15187,15187,7525,city_159,0.843,1,0,Full time course,Graduate,STEM,4,,,0,56,0.0,159,84.3,mid_lvl,unknown
15188,15188,284,city_103,0.92,1,0,Full time course,Graduate,STEM,4,,,1,38,0.0,103,92.0,mid_lvl,unknown
15189,15189,2968,city_114,0.926,1,0,Full time course,High School,,14,10-49,Pvt Ltd,1,34,0.0,114,92.60000000000001,senior_lvl,small_company
15190,15190,19,city_23,0.899,0,1,Part time course,Graduate,STEM,5,50-99,Public Sector,>4,46,0.0,23,89.9,mid_lvl,small_company
15191,15191,15413,city_103,0.92,1,1,no_enrollment,Graduate,STEM,7,,,2,67,1.0,103,92.0,mid_lvl,unknown
15192,15192,20187,city_116,0.743,1,1,no_enrollment,Masters,STEM,14,10-49,Pvt Ltd,>4,105,0.0,116,74.3,senior_lvl,small_company
15193,15193,10620,city_75,0.939,2,1,no_enrollment,Graduate,Humanities,4,50-99,Funded Startup,1,100,0.0,75,93.89999999999999,mid_lvl,small_company
15194,15194,21699,city_75,0.939,0,0,no_enrollment,Masters,Other,>20,,,>4,92,0.0,75,93.89999999999999,expert_lvl,unknown
15195,15195,15032,city_103,0.92,1,0,Full time course,Graduate,STEM,5,50-99,,1,73,1.0,103,92.0,mid_lvl,small_company
15196,15196,27681,city_83,0.923,1,1,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,4,15,1.0,83,92.30000000000001,mid_lvl,small_company
15197,15197,1424,city_160,0.92,0,0,no_enrollment,High School,,3,,,0,44,0.0,160,92.0,mid_lvl,unknown
15198,15198,27676,city_160,0.92,1,0,no_enrollment,Graduate,Humanities,14,500-999,Pvt Ltd,1,40,0.0,160,92.0,senior_lvl,mid_size_company
15199,15199,15920,city_21,0.624,0,1,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,2,96,1.0,21,62.4,mid_lvl,large_company
15200,15200,29760,city_16,0.91,1,1,Part time course,High School,,4,<10,,1,16,0.0,16,91.0,mid_lvl,small_company
15201,15201,20958,city_103,0.92,1,1,no_enrollment,Graduate,STEM,11,500-999,Pvt Ltd,2,34,0.0,103,92.0,senior_lvl,mid_size_company
15202,15202,10782,city_104,0.924,0,1,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,1,80,0.0,104,92.4,senior_lvl,large_company
15203,15203,16986,city_103,0.92,1,1,no_enrollment,High School,,5,10-49,Funded Startup,1,80,0.0,103,92.0,mid_lvl,small_company
15204,15204,17161,city_114,0.926,1,1,no_enrollment,Masters,STEM,5,100-500,Funded Startup,1,18,0.0,114,92.60000000000001,mid_lvl,mid_size_company
15205,15205,13703,city_104,0.924,1,1,no_enrollment,Graduate,STEM,14,<10,Pvt Ltd,4,166,0.0,104,92.4,senior_lvl,small_company
15206,15206,11635,city_36,0.893,1,1,no_enrollment,Masters,STEM,>20,100-500,NGO,1,32,0.0,36,89.3,expert_lvl,mid_size_company
15207,15207,4218,city_103,0.92,1,1,no_enrollment,Graduate,STEM,15,10-49,Pvt Ltd,>4,198,0.0,103,92.0,expert_lvl,small_company
15208,15208,25124,city_67,0.855,1,1,no_enrollment,Graduate,STEM,11,5000-9999,Pvt Ltd,2,76,1.0,67,85.5,senior_lvl,large_company
15209,15209,26394,city_11,0.55,1,0,no_enrollment,Primary School,,<1,,,1,216,0.0,11,55.00000000000001,entry_lvl,unknown
15210,15210,26907,city_103,0.92,1,1,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,2,47,0.0,103,92.0,senior_lvl,mid_size_company
15211,15211,13363,city_90,0.698,1,1,Full time course,Masters,STEM,12,100-500,Pvt Ltd,1,33,0.0,90,69.8,senior_lvl,mid_size_company
15212,15212,16455,city_159,0.843,1,1,no_enrollment,Masters,STEM,19,10-49,Pvt Ltd,1,56,0.0,159,84.3,expert_lvl,small_company
15213,15213,17864,city_16,0.91,1,1,Part time course,Masters,STEM,>20,50-99,Funded Startup,1,284,0.0,16,91.0,expert_lvl,small_company
15214,15214,25298,city_138,0.836,1,0,Full time course,High School,,5,100-500,Pvt Ltd,1,45,0.0,138,83.6,mid_lvl,mid_size_company
15215,15215,29713,city_100,0.887,1,1,no_enrollment,Masters,STEM,>20,,,3,31,1.0,100,88.7,expert_lvl,unknown
15216,15216,24385,city_128,0.527,0,1,no_enrollment,Graduate,Other,13,,,1,146,1.0,128,52.7,senior_lvl,unknown
15217,15217,13422,city_136,0.897,1,1,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,48,0.0,136,89.7,expert_lvl,small_company
15218,15218,26093,city_16,0.91,1,1,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,>4,28,0.0,16,91.0,expert_lvl,small_company
15219,15219,16748,city_103,0.92,1,1,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,77,0.0,103,92.0,senior_lvl,small_company
15220,15220,27342,city_98,0.949,1,1,no_enrollment,,,16,1000-4999,Pvt Ltd,3,58,0.0,98,94.89999999999999,expert_lvl,large_company
15221,15221,30355,city_103,0.92,1,1,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,56,0.0,103,92.0,mid_lvl,small_company
15222,15222,28582,city_138,0.836,1,1,no_enrollment,Graduate,STEM,>20,100-500,,4,12,0.0,138,83.6,expert_lvl,mid_size_company
15223,15223,4645,city_90,0.698,1,1,no_enrollment,Graduate,STEM,4,50-99,,1,26,0.0,90,69.8,mid_lvl,small_company
15224,15224,25430,city_16,0.91,1,1,no_enrollment,High School,,>20,,,1,70,1.0,16,91.0,expert_lvl,unknown
15225,15225,2087,city_21,0.624,1,0,no_enrollment,Graduate,Humanities,5,,,1,19,1.0,21,62.4,mid_lvl,unknown
15226,15226,19421,city_103,0.92,1,0,Full time course,Masters,STEM,9,,,>4,36,1.0,103,92.0,mid_lvl,unknown
15227,15227,8560,city_73,0.754,1,1,Part time course,Graduate,STEM,3,100-500,Pvt Ltd,0,127,1.0,73,75.4,mid_lvl,mid_size_company
15228,15228,14989,city_23,0.899,1,0,Full time course,Masters,STEM,16,,,>4,92,0.0,23,89.9,expert_lvl,unknown
15229,15229,1986,city_73,0.754,1,1,Part time course,Graduate,STEM,7,10-49,Public Sector,1,158,0.0,73,75.4,mid_lvl,small_company
15230,15230,10392,city_103,0.92,1,1,no_enrollment,Graduate,STEM,15,5000-9999,Other,>4,53,0.0,103,92.0,expert_lvl,large_company
15231,15231,4287,city_28,0.939,1,0,Full time course,Graduate,STEM,6,500-999,Public Sector,1,10,0.0,28,93.89999999999999,mid_lvl,mid_size_company
15232,15232,995,city_103,0.92,1,1,no_enrollment,Graduate,STEM,4,10-49,Pvt Ltd,3,29,1.0,103,92.0,mid_lvl,small_company
15233,15233,28550,city_114,0.926,1,0,no_enrollment,Graduate,STEM,<1,,,>4,26,0.0,114,92.60000000000001,entry_lvl,unknown
15234,15234,26700,city_103,0.92,1,1,no_enrollment,Masters,Humanities,>20,5000-9999,NGO,>4,40,0.0,103,92.0,expert_lvl,large_company
15235,15235,31660,city_73,0.754,1,1,Full time course,Masters,STEM,9,,,2,29,0.0,73,75.4,mid_lvl,unknown
15236,15236,13480,city_21,0.624,1,1,no_enrollment,Masters,STEM,3,50-99,Early Stage Startup,1,144,1.0,21,62.4,mid_lvl,small_company
15237,15237,12094,city_103,0.92,1,1,no_enrollment,Graduate,STEM,14,100-500,Public Sector,2,60,0.0,103,92.0,senior_lvl,mid_size_company
15238,15238,403,city_103,0.92,0,0,no_enrollment,Phd,STEM,5,1000-4999,Public Sector,1,39,1.0,103,92.0,mid_lvl,large_company
15239,15239,29538,city_21,0.624,1,1,Full time course,Graduate,STEM,10,10000+,Pvt Ltd,1,53,0.0,21,62.4,senior_lvl,very_large_company
15240,15240,21148,city_114,0.926,1,1,Part time course,Graduate,STEM,6,100-500,Funded Startup,1,57,0.0,114,92.60000000000001,mid_lvl,mid_size_company
15241,15241,2091,city_123,0.738,1,0,Full time course,Graduate,STEM,3,,,0,70,1.0,123,73.8,mid_lvl,unknown
15242,15242,29370,city_159,0.843,0,0,Full time course,Graduate,STEM,4,,,0,2,0.0,159,84.3,mid_lvl,unknown
15243,15243,30126,city_162,0.767,2,1,no_enrollment,Masters,STEM,11,10-49,Early Stage Startup,4,84,0.0,162,76.7,senior_lvl,small_company
15244,15244,31351,city_103,0.92,1,1,Full time course,Graduate,STEM,7,10-49,Public Sector,1,36,1.0,103,92.0,mid_lvl,small_company
15245,15245,7534,city_103,0.92,0,1,no_enrollment,Graduate,STEM,7,500-999,Funded Startup,2,99,0.0,103,92.0,mid_lvl,mid_size_company
15246,15246,277,city_84,0.698,1,1,Full time course,Masters,STEM,7,,,1,45,1.0,84,69.8,mid_lvl,unknown
15247,15247,27238,city_21,0.624,0,0,Full time course,High School,,<1,,,0,26,1.0,21,62.4,entry_lvl,unknown
15248,15248,18558,city_21,0.624,1,1,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,1,38,1.0,21,62.4,mid_lvl,large_company
15249,15249,11939,city_50,0.8959999999999999,1,1,no_enrollment,Masters,STEM,16,50-99,NGO,2,34,0.0,50,89.6,expert_lvl,small_company
15250,15250,28322,city_114,0.926,1,1,no_enrollment,Masters,STEM,11,10-49,Pvt Ltd,2,4,0.0,114,92.60000000000001,senior_lvl,small_company
15251,15251,11247,city_103,0.92,1,1,no_enrollment,Graduate,Humanities,>20,,,4,69,1.0,103,92.0,expert_lvl,unknown
15252,15252,18318,city_21,0.624,1,1,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,11,1.0,21,62.4,expert_lvl,very_large_company
15253,15253,14680,city_21,0.624,1,0,no_enrollment,,,3,,,0,111,0.0,21,62.4,mid_lvl,unknown
15254,15254,31618,city_102,0.804,1,0,no_enrollment,Primary School,,6,10-49,Pvt Ltd,1,94,1.0,102,80.4,mid_lvl,small_company
15255,15255,3744,city_103,0.92,1,1,no_enrollment,Graduate,STEM,20,100-500,Pvt Ltd,1,20,0.0,103,92.0,expert_lvl,mid_size_company
15256,15256,25293,city_21,0.624,0,1,,Masters,STEM,6,50-99,Pvt Ltd,0,21,0.0,21,62.4,mid_lvl,small_company
15257,15257,31385,city_103,0.92,1,1,no_enrollment,Masters,STEM,4,50-99,Pvt Ltd,1,109,0.0,103,92.0,mid_lvl,small_company
15258,15258,29626,city_21,0.624,1,1,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,1,146,1.0,21,62.4,mid_lvl,mid_size_company
15259,15259,20089,city_21,0.624,0,0,Full time course,Graduate,STEM,<1,,Public Sector,1,80,1.0,21,62.4,entry_lvl,unknown
15260,15260,20063,city_103,0.92,1,1,no_enrollment,Graduate,STEM,6,5000-9999,Pvt Ltd,4,28,0.0,103,92.0,mid_lvl,large_company
15261,15261,17777,city_103,0.92,1,0,no_enrollment,High School,,2,,,0,42,0.0,103,92.0,mid_lvl,unknown
15262,15262,10850,city_11,0.55,1,1,no_enrollment,Graduate,STEM,3,10-49,Pvt Ltd,1,5,0.0,11,55.00000000000001,mid_lvl,small_company
15263,15263,12644,city_90,0.698,0,0,Full time course,Graduate,STEM,7,500-999,Pvt Ltd,1,196,0.0,90,69.8,mid_lvl,mid_size_company
15264,15264,30833,city_21,0.624,1,0,Full time course,High School,,2,,,0,28,1.0,21,62.4,mid_lvl,unknown
15265,15265,16979,city_103,0.92,1,1,no_enrollment,Graduate,STEM,9,10-49,Funded Startup,1,39,0.0,103,92.0,mid_lvl,small_company
15266,15266,19163,city_114,0.926,1,1,no_enrollment,Masters,STEM,18,100-500,Pvt Ltd,1,18,0.0,114,92.60000000000001,expert_lvl,mid_size_company
15267,15267,32261,city_74,0.579,1,1,Part time course,Graduate,STEM,12,50-99,Funded Startup,2,48,1.0,74,57.9,senior_lvl,small_company
15268,15268,23471,city_103,0.92,1,1,no_enrollment,Graduate,STEM,17,,,>4,20,1.0,103,92.0,expert_lvl,unknown
15269,15269,14421,city_21,0.624,0,1,no_enrollment,Masters,STEM,3,100-500,Pvt Ltd,1,9,1.0,21,62.4,mid_lvl,mid_size_company
15270,15270,17748,city_103,0.92,1,1,no_enrollment,Masters,STEM,8,50-99,,1,17,0.0,103,92.0,mid_lvl,small_company
15271,15271,31487,city_136,0.897,1,1,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,1,5,0.0,136,89.7,senior_lvl,mid_size_company
15272,15272,25209,city_21,0.624,0,1,no_enrollment,Graduate,STEM,1,5000-9999,Pvt Ltd,1,68,1.0,21,62.4,entry_lvl,large_company
15273,15273,2133,city_103,0.92,1,1,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,1,29,0.0,103,92.0,expert_lvl,large_company
15274,15274,19961,city_114,0.926,0,0,no_enrollment,Phd,STEM,>20,10000+,Public Sector,2,54,0.0,114,92.60000000000001,expert_lvl,very_large_company
15275,15275,1153,city_103,0.92,0,1,no_enrollment,Graduate,Business Degree,5,<10,Pvt Ltd,1,25,0.0,103,92.0,mid_lvl,small_company
15276,15276,7048,city_7,0.647,0,1,no_enrollment,Masters,STEM,5,1000-4999,Pvt Ltd,4,21,0.0,7,64.7,mid_lvl,large_company
15277,15277,13882,city_16,0.91,1,1,no_enrollment,High School,,5,,,0,156,0.0,16,91.0,mid_lvl,unknown
15278,15278,18981,city_16,0.91,1,1,,Graduate,STEM,4,,,1,90,1.0,16,91.0,mid_lvl,unknown
15279,15279,15238,city_134,0.698,0,0,,,,2,,,0,42,0.0,134,69.8,mid_lvl,unknown
15280,15280,23935,city_114,0.926,0,1,Full time course,Graduate,STEM,6,10-49,Early Stage Startup,4,53,0.0,114,92.60000000000001,mid_lvl,small_company
15281,15281,20115,city_114,0.926,1,1,no_enrollment,,,>20,,Pvt Ltd,4,4,0.0,114,92.60000000000001,expert_lvl,unknown
15282,15282,3916,city_114,0.926,0,0,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,0,15,0.0,114,92.60000000000001,expert_lvl,large_company
15283,15283,26896,city_102,0.804,1,1,Part time course,Masters,STEM,10,500-999,,2,36,0.0,102,80.4,senior_lvl,mid_size_company
15284,15284,29848,city_21,0.624,0,1,Full time course,Graduate,STEM,3,10-49,Early Stage Startup,3,142,0.0,21,62.4,mid_lvl,small_company
15285,15285,6231,city_72,0.795,1,1,no_enrollment,Graduate,STEM,11,,,2,28,1.0,72,79.5,senior_lvl,unknown
15286,15286,4486,city_21,0.624,1,1,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,1,56,1.0,21,62.4,mid_lvl,small_company
15287,15287,27072,city_136,0.897,0,0,Part time course,Graduate,STEM,3,,,1,38,1.0,136,89.7,mid_lvl,unknown
15288,15288,3075,city_103,0.92,1,1,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,>4,21,0.0,103,92.0,senior_lvl,very_large_company
15289,15289,18112,city_21,0.624,1,1,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,4,4,0.0,21,62.4,senior_lvl,mid_size_company
15290,15290,4438,city_103,0.92,1,1,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,3,83,0.0,103,92.0,senior_lvl,very_large_company
15291,15291,1209,city_97,0.925,1,0,no_enrollment,Phd,STEM,>20,10-49,Pvt Ltd,>4,69,0.0,97,92.5,expert_lvl,small_company
15292,15292,18459,city_114,0.926,1,1,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,2,33,0.0,114,92.60000000000001,senior_lvl,very_large_company
15293,15293,5660,city_91,0.691,0,1,no_enrollment,Graduate,STEM,5,100-500,Public Sector,1,51,1.0,91,69.1,mid_lvl,mid_size_company
15294,15294,2281,city_10,0.895,1,1,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,>4,50,0.0,10,89.5,expert_lvl,small_company
15295,15295,19231,city_103,0.92,1,1,no_enrollment,Graduate,Other,7,,,>4,192,1.0,103,92.0,mid_lvl,unknown
15296,15296,7392,city_61,0.913,1,1,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,1,84,0.0,61,91.3,mid_lvl,mid_size_company
15297,15297,21734,city_61,0.913,1,1,no_enrollment,High School,,10,10-49,Early Stage Startup,>4,96,0.0,61,91.3,senior_lvl,small_company
15298,15298,31484,city_104,0.924,0,1,no_enrollment,Masters,STEM,8,100-500,NGO,1,34,0.0,104,92.4,mid_lvl,mid_size_company
15299,15299,13019,city_160,0.92,0,0,no_enrollment,Phd,STEM,>20,,,>4,20,1.0,160,92.0,expert_lvl,unknown
15300,15300,26839,city_114,0.926,1,1,no_enrollment,Masters,STEM,10,10-49,Early Stage Startup,1,254,0.0,114,92.60000000000001,senior_lvl,small_company
15301,15301,7969,city_45,0.89,1,1,no_enrollment,Graduate,STEM,8,500-999,Pvt Ltd,>4,36,0.0,45,89.0,mid_lvl,mid_size_company
15302,15302,24031,city_21,0.624,0,1,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,150,0.0,21,62.4,mid_lvl,very_large_company
15303,15303,10858,city_102,0.804,1,0,no_enrollment,High School,,>20,50-99,Pvt Ltd,>4,125,0.0,102,80.4,expert_lvl,small_company
15304,15304,13723,city_53,0.74,1,0,,Graduate,STEM,4,<10,Early Stage Startup,0,228,1.0,53,74.0,mid_lvl,small_company
15305,15305,31220,city_83,0.923,0,0,Full time course,Graduate,STEM,3,,,0,102,0.0,83,92.30000000000001,mid_lvl,unknown
15306,15306,31845,city_65,0.802,1,1,no_enrollment,Graduate,STEM,8,,Pvt Ltd,0,18,1.0,65,80.2,mid_lvl,unknown
15307,15307,11383,city_103,0.92,1,0,no_enrollment,Primary School,,4,,,0,200,0.0,103,92.0,mid_lvl,unknown
15308,15308,13153,city_73,0.754,1,1,Part time course,High School,,4,,,1,57,0.0,73,75.4,mid_lvl,unknown
15309,15309,6499,city_11,0.55,0,1,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,2,80,0.0,11,55.00000000000001,mid_lvl,mid_size_company
15310,15310,19333,city_103,0.92,1,0,no_enrollment,Primary School,,3,,,0,78,0.0,103,92.0,mid_lvl,unknown
15311,15311,6537,city_76,0.698,2,0,no_enrollment,Masters,STEM,7,500-999,NGO,1,12,0.0,76,69.8,mid_lvl,mid_size_company
15312,15312,6352,city_75,0.939,1,1,no_enrollment,Masters,STEM,7,50-99,Funded Startup,1,30,0.0,75,93.89999999999999,mid_lvl,small_company
15313,15313,17957,city_21,0.624,0,0,Full time course,Graduate,STEM,1,,,0,44,1.0,21,62.4,entry_lvl,unknown
15314,15314,22599,city_50,0.8959999999999999,1,1,no_enrollment,Masters,STEM,11,,,4,69,0.0,50,89.6,senior_lvl,unknown
15315,15315,11548,city_103,0.92,0,1,Full time course,High School,,6,<10,Pvt Ltd,,81,0.0,103,92.0,mid_lvl,small_company
15316,15316,8291,city_114,0.926,0,0,Full time course,High School,,6,,,0,11,0.0,114,92.60000000000001,mid_lvl,unknown
15317,15317,25541,city_16,0.91,1,1,no_enrollment,Masters,STEM,15,<10,Early Stage Startup,3,15,0.0,16,91.0,expert_lvl,small_company
15318,15318,26058,city_21,0.624,0,0,Full time course,Masters,STEM,3,,,0,163,0.0,21,62.4,mid_lvl,unknown
15319,15319,7974,city_128,0.527,1,1,Full time course,Masters,STEM,8,5000-9999,Public Sector,0,176,0.0,128,52.7,mid_lvl,large_company
15320,15320,27881,city_104,0.924,1,1,no_enrollment,Graduate,Business Degree,>20,,,2,42,0.0,104,92.4,expert_lvl,unknown
15321,15321,9528,city_114,0.926,1,1,no_enrollment,Masters,STEM,>20,50-99,,>4,9,0.0,114,92.60000000000001,expert_lvl,small_company
15322,15322,10522,city_21,0.624,0,1,Full time course,Graduate,STEM,4,50-99,,,21,1.0,21,62.4,mid_lvl,small_company
15323,15323,15880,city_114,0.926,0,0,Full time course,Graduate,STEM,2,10-49,Public Sector,2,51,1.0,114,92.60000000000001,mid_lvl,small_company
15324,15324,28785,city_114,0.926,1,0,Full time course,High School,,5,10000+,Pvt Ltd,1,2,0.0,114,92.60000000000001,mid_lvl,very_large_company
15325,15325,135,city_103,0.92,1,1,no_enrollment,Graduate,STEM,>20,<10,Early Stage Startup,1,23,0.0,103,92.0,expert_lvl,small_company
15326,15326,12030,city_90,0.698,0,0,no_enrollment,Graduate,STEM,8,,,4,43,0.0,90,69.8,mid_lvl,unknown
15327,15327,31753,city_21,0.624,1,0,no_enrollment,Graduate,STEM,2,<10,Pvt Ltd,2,34,1.0,21,62.4,mid_lvl,small_company
15328,15328,23779,city_103,0.92,1,1,no_enrollment,Masters,STEM,19,10000+,Pvt Ltd,1,32,0.0,103,92.0,expert_lvl,very_large_company
15329,15329,17647,city_103,0.92,1,1,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,0,6,0.0,103,92.0,expert_lvl,very_large_company
15330,15330,15777,city_16,0.91,1,1,no_enrollment,Graduate,Humanities,16,,,1,102,0.0,16,91.0,expert_lvl,unknown
15331,15331,5354,city_90,0.698,0,1,no_enrollment,Masters,STEM,15,,,0,132,0.0,90,69.8,expert_lvl,unknown
15332,15332,30450,city_103,0.92,1,1,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,2,56,1.0,103,92.0,mid_lvl,very_large_company
15333,15333,28815,city_73,0.754,2,0,no_enrollment,Masters,Business Degree,20,,,3,13,1.0,73,75.4,expert_lvl,unknown
15334,15334,25118,city_16,0.91,0,0,Full time course,Graduate,STEM,2,1000-4999,Other,1,260,0.0,16,91.0,mid_lvl,large_company
15335,15335,4748,city_21,0.624,1,1,no_enrollment,Graduate,STEM,7,,,1,72,1.0,21,62.4,mid_lvl,unknown
15336,15336,25812,city_46,0.762,1,1,no_enrollment,Graduate,STEM,5,,,1,54,1.0,46,76.2,mid_lvl,unknown
15337,15337,9640,city_103,0.92,1,1,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,143,0.0,103,92.0,expert_lvl,small_company
15338,15338,14048,city_28,0.939,1,1,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,2,34,0.0,28,93.89999999999999,expert_lvl,small_company
