,gender,relevent_experience,enrolled_university,education_level,major_discipline,company_type,last_new_job,training_hours,target,city_id,city_dev_perc,experience_lvl,company_class
15708,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,20,0.0,103,92.0,mid_lvl,mid_size_company
15709,1,1,no_enrollment,Masters,STEM,Pvt Ltd,>4,26,0.0,83,92.3,expert_lvl,small_company
15710,1,1,no_enrollment,Masters,STEM,Pvt Ltd,2,12,0.0,16,91.0,expert_lvl,mid_size_company
15711,1,1,no_enrollment,Masters,STEM,Public Sector,1,102,0.0,103,92.0,expert_lvl,small_company
15712,0,1,no_enrollment,Masters,STEM,Pvt Ltd,1,121,0.0,83,92.3,expert_lvl,mid_size_company
15713,1,0,,Primary School,,,0,94,0.0,16,91.0,mid_lvl,unknown
15714,1,1,no_enrollment,Graduate,STEM,Funded Startup,1,32,0.0,114,92.6,senior_lvl,small_company
15715,0,1,Part time course,Graduate,STEM,Early Stage Startup,1,73,0.0,102,80.4,senior_lvl,small_company
15716,0,0,no_enrollment,Graduate,STEM,Public Sector,1,80,0.0,103,92.0,expert_lvl,large_company
15717,1,1,no_enrollment,Masters,STEM,Pvt Ltd,1,60,0.0,75,93.9,expert_lvl,large_company
15718,1,1,no_enrollment,Graduate,STEM,,1,13,1.0,118,72.2,mid_lvl,unknown
15719,1,0,no_enrollment,Graduate,Humanities,Pvt Ltd,1,41,0.0,160,92.0,mid_lvl,mid_size_company
15720,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,4,118,0.0,105,79.4,expert_lvl,small_company
15721,1,1,no_enrollment,,,Funded Startup,>4,20,0.0,103,92.0,senior_lvl,small_company
15722,1,0,no_enrollment,Masters,STEM,NGO,1,196,1.0,53,74.0,senior_lvl,large_company
15723,0,1,Full time course,Graduate,STEM,Early Stage Startup,1,25,0.0,11,55.00000000000001,entry_lvl,small_company
15724,1,1,no_enrollment,Masters,STEM,,2,28,0.0,160,92.0,mid_lvl,small_company
15725,1,1,Part time course,Masters,STEM,Pvt Ltd,1,65,0.0,136,89.7,mid_lvl,small_company
15726,1,0,no_enrollment,Graduate,STEM,Public Sector,1,9,0.0,103,92.0,mid_lvl,mid_size_company
15727,1,1,no_enrollment,Graduate,STEM,,3,12,1.0,103,92.0,senior_lvl,unknown
15728,1,0,no_enrollment,Graduate,STEM,Pvt Ltd,3,34,0.0,21,62.4,mid_lvl,large_company
15729,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,9,0.0,61,91.3,expert_lvl,small_company
15730,2,1,Full time course,Graduate,STEM,Pvt Ltd,1,33,0.0,21,62.4,mid_lvl,mid_size_company
15731,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,12,1.0,21,62.4,mid_lvl,small_company
15732,2,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,100,0.0,114,92.6,senior_lvl,very_large_company
15733,0,0,no_enrollment,Graduate,STEM,,4,31,0.0,90,69.8,mid_lvl,unknown
15734,2,0,no_enrollment,Graduate,STEM,,1,6,1.0,160,92.0,entry_lvl,unknown
15735,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,92,0.0,16,91.0,expert_lvl,small_company
15736,0,0,Full time course,Graduate,Other,Early Stage Startup,1,14,0.0,114,92.6,entry_lvl,small_company
15737,2,1,no_enrollment,Graduate,STEM,Public Sector,1,13,0.0,37,79.4,mid_lvl,small_company
15738,1,1,Full time course,Graduate,STEM,,1,37,1.0,160,92.0,mid_lvl,unknown
15739,1,1,no_enrollment,Graduate,STEM,Funded Startup,2,9,0.0,103,92.0,senior_lvl,small_company
15740,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,4,238,0.0,71,88.4,senior_lvl,mid_size_company
15741,0,1,Full time course,Graduate,STEM,,1,12,1.0,73,75.4,unknown,unknown
15742,1,1,no_enrollment,Graduate,STEM,,3,85,0.0,160,92.0,mid_lvl,small_company
15743,1,1,Part time course,Graduate,STEM,Pvt Ltd,1,19,1.0,145,55.50000000000001,mid_lvl,small_company
15744,1,0,Full time course,Graduate,STEM,NGO,1,113,1.0,103,92.0,mid_lvl,small_company
15745,1,1,Part time course,Graduate,STEM,Pvt Ltd,1,95,0.0,162,76.7,mid_lvl,mid_size_company
15746,1,0,Full time course,High School,,Pvt Ltd,0,30,0.0,104,92.4,mid_lvl,unknown
15747,1,1,no_enrollment,Masters,STEM,Pvt Ltd,>4,61,0.0,100,88.7,senior_lvl,small_company
15748,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,3,19,0.0,104,92.4,mid_lvl,large_company
15749,0,1,no_enrollment,High School,,Pvt Ltd,1,78,0.0,114,92.6,senior_lvl,small_company
15750,1,0,Full time course,Graduate,STEM,,1,43,0.0,160,92.0,entry_lvl,unknown
15751,0,1,Part time course,Masters,Humanities,Pvt Ltd,1,306,0.0,98,94.9,expert_lvl,mid_size_company
15752,1,1,no_enrollment,Graduate,STEM,Funded Startup,1,20,0.0,160,92.0,mid_lvl,small_company
15753,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,21,1.0,21,62.4,mid_lvl,small_company
15754,1,1,no_enrollment,Masters,STEM,Pvt Ltd,1,31,0.0,138,83.6,mid_lvl,very_large_company
15755,1,1,no_enrollment,Masters,STEM,NGO,1,106,0.0,114,92.6,senior_lvl,mid_size_company
15756,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,23,0.0,103,92.0,mid_lvl,very_large_company
15757,0,1,no_enrollment,Masters,STEM,Pvt Ltd,1,57,0.0,16,91.0,mid_lvl,large_company
15758,1,0,Part time course,Graduate,STEM,Pvt Ltd,1,123,0.0,136,89.7,mid_lvl,mid_size_company
15759,1,1,no_enrollment,Masters,STEM,Pvt Ltd,>4,102,0.0,136,89.7,expert_lvl,small_company
15760,1,1,no_enrollment,Masters,STEM,Pvt Ltd,>4,100,0.0,173,87.8,expert_lvl,small_company
15761,0,1,no_enrollment,Masters,STEM,Pvt Ltd,1,23,1.0,103,92.0,expert_lvl,large_company
15762,1,0,Full time course,High School,,,0,65,0.0,55,73.9,mid_lvl,unknown
15763,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,21,0.0,102,80.4,senior_lvl,large_company
15764,0,0,Full time course,Masters,STEM,,,48,1.0,136,89.7,mid_lvl,unknown
15765,1,1,no_enrollment,Graduate,Other,Pvt Ltd,1,13,0.0,16,91.0,expert_lvl,small_company
15766,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,24,1.0,16,91.0,mid_lvl,large_company
15767,0,1,no_enrollment,Graduate,Humanities,,1,28,0.0,24,69.8,senior_lvl,mid_size_company
15768,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,14,0.0,103,92.0,expert_lvl,mid_size_company
15769,1,1,no_enrollment,Masters,STEM,Pvt Ltd,>4,43,0.0,114,92.6,expert_lvl,small_company
15770,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,100,0.0,21,62.4,mid_lvl,mid_size_company
15771,1,1,no_enrollment,Graduate,Humanities,Funded Startup,1,40,1.0,103,92.0,expert_lvl,small_company
15772,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,109,0.0,21,62.4,mid_lvl,very_large_company
15773,1,0,Full time course,High School,,,1,166,0.0,103,92.0,mid_lvl,unknown
15774,0,1,Full time course,High School,,Pvt Ltd,0,278,0.0,114,92.6,mid_lvl,mid_size_company
15775,0,1,no_enrollment,Masters,STEM,,,20,1.0,21,62.4,expert_lvl,unknown
15776,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,3,22,0.0,114,92.6,expert_lvl,small_company
15777,1,1,no_enrollment,Graduate,STEM,Other,1,83,0.0,103,92.0,mid_lvl,very_large_company
15778,1,0,Full time course,Masters,STEM,Public Sector,1,62,0.0,103,92.0,mid_lvl,small_company
15779,1,0,no_enrollment,Masters,STEM,,4,44,0.0,114,92.6,expert_lvl,unknown
15780,1,1,no_enrollment,Graduate,STEM,,4,18,0.0,103,92.0,senior_lvl,small_company
15781,1,0,Full time course,Graduate,STEM,Pvt Ltd,0,32,0.0,21,62.4,entry_lvl,mid_size_company
15782,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,35,1.0,103,92.0,mid_lvl,large_company
15783,0,0,,Graduate,STEM,,,5,0.0,103,92.0,mid_lvl,unknown
15784,1,0,Part time course,Phd,Humanities,Other,3,13,0.0,103,92.0,senior_lvl,small_company
15785,1,1,no_enrollment,Graduate,STEM,Funded Startup,>4,166,0.0,159,84.3,expert_lvl,small_company
15786,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,3,92,0.0,103,92.0,mid_lvl,very_large_company
15787,1,1,no_enrollment,Masters,STEM,Pvt Ltd,0,26,0.0,54,85.6,senior_lvl,mid_size_company
15788,1,1,no_enrollment,Graduate,STEM,,1,31,0.0,64,66.6,mid_lvl,unknown
15789,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,28,1.0,21,62.4,mid_lvl,very_large_company
15790,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,4,18,0.0,160,92.0,expert_lvl,mid_size_company
15791,1,1,no_enrollment,Masters,STEM,Pvt Ltd,4,43,1.0,57,86.6,senior_lvl,mid_size_company
15792,0,1,no_enrollment,Masters,STEM,,1,224,0.0,71,88.4,mid_lvl,unknown
15793,2,1,no_enrollment,Graduate,STEM,NGO,1,41,0.0,16,91.0,mid_lvl,mid_size_company
15794,1,1,Full time course,Graduate,STEM,Pvt Ltd,1,17,0.0,103,92.0,mid_lvl,large_company
15795,1,1,no_enrollment,Masters,STEM,Pvt Ltd,>4,50,0.0,57,86.6,expert_lvl,mid_size_company
15796,0,1,no_enrollment,Graduate,Other,Pvt Ltd,>4,34,0.0,50,89.6,expert_lvl,small_company
15797,1,1,no_enrollment,High School,,Pvt Ltd,1,50,0.0,41,82.7,expert_lvl,large_company
15798,1,1,no_enrollment,Graduate,STEM,Funded Startup,>4,16,0.0,103,92.0,expert_lvl,mid_size_company
15799,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,156,0.0,65,80.2,expert_lvl,mid_size_company
15800,1,0,Full time course,High School,,,0,23,0.0,13,82.7,mid_lvl,unknown
15801,0,1,,Masters,STEM,,4,72,0.0,16,91.0,expert_lvl,unknown
15802,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,134,1.0,21,62.4,expert_lvl,mid_size_company
15803,1,1,no_enrollment,High School,,Pvt Ltd,2,52,0.0,114,92.6,mid_lvl,small_company
15804,1,0,Full time course,Graduate,STEM,,1,80,1.0,136,89.7,mid_lvl,unknown
15805,1,1,no_enrollment,Graduate,STEM,,4,28,0.0,160,92.0,mid_lvl,unknown
15806,1,1,no_enrollment,Graduate,STEM,,1,56,0.0,77,83.0,expert_lvl,small_company
15807,1,1,no_enrollment,Masters,STEM,,2,324,0.0,16,91.0,expert_lvl,unknown
15808,1,0,no_enrollment,Masters,STEM,,3,37,1.0,90,69.8,senior_lvl,unknown
15809,1,1,no_enrollment,Masters,STEM,Funded Startup,2,12,0.0,100,88.7,senior_lvl,small_company
15810,1,1,no_enrollment,Masters,STEM,Pvt Ltd,4,91,0.0,103,92.0,expert_lvl,small_company
15811,0,0,no_enrollment,High School,,,0,13,0.0,103,92.0,mid_lvl,unknown
15812,1,0,no_enrollment,Graduate,STEM,Pvt Ltd,1,204,0.0,99,91.5,expert_lvl,mid_size_company
15813,1,1,no_enrollment,High School,,,3,23,0.0,24,69.8,senior_lvl,small_company
15814,1,0,no_enrollment,Phd,STEM,Public Sector,0,27,0.0,136,89.7,expert_lvl,very_large_company
15815,0,0,Part time course,Graduate,STEM,,1,28,1.0,78,57.9,mid_lvl,unknown
15816,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,206,0.0,13,82.7,senior_lvl,small_company
15817,1,1,no_enrollment,Masters,STEM,Early Stage Startup,1,12,0.0,67,85.5,senior_lvl,small_company
15818,1,1,no_enrollment,Masters,STEM,Pvt Ltd,>4,22,0.0,150,69.8,expert_lvl,large_company
15819,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,3,12,0.0,162,76.7,mid_lvl,small_company
15820,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,132,0.0,138,83.6,expert_lvl,small_company
15821,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,102,0.0,103,92.0,expert_lvl,small_company
15822,0,1,Part time course,High School,,,,94,0.0,36,89.3,unknown,mid_size_company
15823,1,1,Full time course,High School,,Pvt Ltd,1,45,0.0,173,87.8,mid_lvl,small_company
15824,2,1,no_enrollment,Graduate,Other,,1,68,1.0,103,92.0,expert_lvl,unknown
15825,2,1,no_enrollment,Graduate,Arts,,1,16,1.0,160,92.0,mid_lvl,unknown
15826,1,0,Full time course,High School,,,2,78,1.0,160,92.0,mid_lvl,unknown
15827,1,1,no_enrollment,Masters,STEM,Pvt Ltd,0,25,1.0,21,62.4,mid_lvl,small_company
15828,1,1,no_enrollment,Graduate,STEM,Funded Startup,2,105,0.0,103,92.0,mid_lvl,small_company
15829,2,0,no_enrollment,Graduate,STEM,Funded Startup,1,22,0.0,103,92.0,senior_lvl,mid_size_company
15830,1,0,Full time course,Graduate,STEM,Pvt Ltd,1,42,0.0,21,62.4,mid_lvl,small_company
15831,1,1,no_enrollment,Masters,STEM,Funded Startup,1,51,1.0,21,62.4,mid_lvl,small_company
15832,1,1,no_enrollment,Graduate,STEM,,1,168,1.0,100,88.7,mid_lvl,small_company
15833,1,1,no_enrollment,Graduate,Humanities,Pvt Ltd,1,46,0.0,103,92.0,mid_lvl,small_company
15834,1,1,no_enrollment,Masters,STEM,,4,111,0.0,71,88.4,expert_lvl,unknown
15835,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,202,1.0,74,57.9,mid_lvl,very_large_company
15836,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,196,1.0,21,62.4,mid_lvl,large_company
15837,1,1,no_enrollment,Masters,STEM,Funded Startup,1,24,1.0,21,62.4,expert_lvl,small_company
15838,0,1,Full time course,Masters,STEM,Pvt Ltd,2,10,0.0,162,76.7,senior_lvl,mid_size_company
15839,1,1,no_enrollment,Masters,STEM,Early Stage Startup,2,20,0.0,136,89.7,senior_lvl,small_company
15840,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,91,0.0,16,91.0,mid_lvl,small_company
15841,1,0,Part time course,Graduate,STEM,Funded Startup,1,57,0.0,128,52.7,senior_lvl,mid_size_company
15842,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,0,11,0.0,36,89.3,expert_lvl,small_company
15843,2,1,no_enrollment,Masters,STEM,Pvt Ltd,2,41,0.0,103,92.0,senior_lvl,mid_size_company
15844,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,40,1.0,21,62.4,mid_lvl,small_company
15845,2,1,Full time course,Graduate,STEM,Pvt Ltd,1,222,0.0,69,85.6,mid_lvl,small_company
15846,0,0,no_enrollment,Graduate,STEM,Early Stage Startup,1,55,0.0,57,86.6,mid_lvl,small_company
15847,0,1,no_enrollment,Phd,STEM,Pvt Ltd,4,94,0.0,103,92.0,expert_lvl,very_large_company
15848,1,1,no_enrollment,Masters,Humanities,Pvt Ltd,3,34,0.0,173,87.8,mid_lvl,very_large_company
15849,1,1,Full time course,Graduate,STEM,Pvt Ltd,2,32,1.0,21,62.4,mid_lvl,small_company
15850,1,1,Part time course,Masters,Humanities,NGO,1,112,0.0,103,92.0,expert_lvl,small_company
15851,1,1,no_enrollment,High School,,Pvt Ltd,1,64,0.0,114,92.6,expert_lvl,small_company
15852,1,1,no_enrollment,Graduate,Arts,,>4,84,0.0,103,92.0,expert_lvl,unknown
15853,2,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,25,0.0,75,93.9,senior_lvl,large_company
15854,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,28,0.0,21,62.4,mid_lvl,very_large_company
15855,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,3,0.0,103,92.0,expert_lvl,small_company
15856,1,1,no_enrollment,Masters,STEM,Pvt Ltd,2,100,0.0,57,86.6,senior_lvl,small_company
15857,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,140,0.0,19,68.2,senior_lvl,small_company
15858,1,1,no_enrollment,Masters,STEM,Pvt Ltd,1,11,0.0,102,80.4,mid_lvl,very_large_company
15859,1,1,no_enrollment,Graduate,STEM,,1,78,1.0,16,91.0,expert_lvl,unknown
15860,1,0,no_enrollment,Masters,STEM,,>4,48,0.0,16,91.0,expert_lvl,unknown
15861,1,1,no_enrollment,Graduate,No Major,,2,30,0.0,103,92.0,expert_lvl,unknown
15862,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,107,0.0,11,55.00000000000001,senior_lvl,mid_size_company
15863,1,0,no_enrollment,Masters,STEM,Public Sector,1,87,1.0,160,92.0,senior_lvl,mid_size_company
15864,1,0,,Graduate,STEM,Pvt Ltd,>4,26,0.0,65,80.2,mid_lvl,mid_size_company
15865,1,1,Part time course,Graduate,STEM,Pvt Ltd,1,23,0.0,21,62.4,mid_lvl,very_large_company
15866,1,1,no_enrollment,Masters,STEM,Pvt Ltd,3,9,0.0,136,89.7,expert_lvl,very_large_company
15867,1,1,no_enrollment,Masters,STEM,Pvt Ltd,1,46,0.0,114,92.6,expert_lvl,small_company
15868,1,1,no_enrollment,Graduate,STEM,,>4,26,1.0,103,92.0,expert_lvl,unknown
15869,0,0,,Graduate,STEM,,0,22,1.0,9,74.3,mid_lvl,unknown
15870,1,1,no_enrollment,Masters,STEM,Pvt Ltd,>4,69,0.0,114,92.6,expert_lvl,mid_size_company
15871,1,1,no_enrollment,Masters,STEM,Pvt Ltd,4,124,0.0,114,92.6,expert_lvl,small_company
15872,0,0,no_enrollment,Primary School,,,0,18,0.0,103,92.0,mid_lvl,unknown
15873,1,1,no_enrollment,Masters,STEM,Pvt Ltd,1,106,0.0,114,92.6,senior_lvl,mid_size_company
15874,0,1,no_enrollment,Masters,STEM,Pvt Ltd,>4,160,0.0,41,82.7,expert_lvl,mid_size_company
15875,0,0,no_enrollment,High School,,,,78,0.0,160,92.0,entry_lvl,unknown
15876,0,0,no_enrollment,High School,,Pvt Ltd,3,39,0.0,114,92.6,mid_lvl,large_company
15877,1,0,Full time course,Graduate,STEM,,1,8,1.0,83,92.3,mid_lvl,unknown
15878,1,1,no_enrollment,Masters,STEM,,1,130,0.0,28,93.9,expert_lvl,unknown
15879,2,1,no_enrollment,Graduate,Other,Pvt Ltd,3,70,0.0,103,92.0,mid_lvl,mid_size_company
15880,1,0,Full time course,Graduate,STEM,Pvt Ltd,0,78,1.0,103,92.0,mid_lvl,unknown
15881,1,1,no_enrollment,Graduate,STEM,Funded Startup,1,122,0.0,28,93.9,mid_lvl,small_company
15882,1,0,no_enrollment,Graduate,STEM,Pvt Ltd,>4,192,1.0,103,92.0,expert_lvl,very_large_company
15883,0,1,no_enrollment,Graduate,Humanities,Pvt Ltd,>4,28,0.0,103,92.0,senior_lvl,mid_size_company
15884,1,1,no_enrollment,Graduate,STEM,,0,32,1.0,160,92.0,mid_lvl,unknown
15885,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,12,0.0,103,92.0,expert_lvl,small_company
15886,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,67,0.0,103,92.0,mid_lvl,small_company
15887,1,1,no_enrollment,Graduate,STEM,Funded Startup,>4,21,0.0,16,91.0,expert_lvl,small_company
15888,1,1,no_enrollment,Masters,STEM,Pvt Ltd,2,125,1.0,16,91.0,mid_lvl,very_large_company
15889,1,1,no_enrollment,Graduate,STEM,,1,64,0.0,16,91.0,expert_lvl,unknown
15890,1,0,Full time course,Masters,STEM,,2,10,1.0,16,91.0,expert_lvl,unknown
15891,1,1,no_enrollment,Graduate,STEM,Early Stage Startup,1,138,0.0,75,93.9,mid_lvl,small_company
15892,0,1,no_enrollment,Graduate,STEM,Funded Startup,1,22,0.0,46,76.2,mid_lvl,small_company
15893,1,0,no_enrollment,Graduate,No Major,Pvt Ltd,2,6,0.0,67,85.5,senior_lvl,small_company
15894,1,1,no_enrollment,Graduate,STEM,,1,20,0.0,21,62.4,senior_lvl,unknown
15895,2,1,no_enrollment,High School,,Early Stage Startup,1,13,0.0,128,52.7,mid_lvl,small_company
15896,0,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,3,0.0,103,92.0,mid_lvl,very_large_company
15897,1,0,Full time course,High School,,NGO,1,42,1.0,103,92.0,mid_lvl,small_company
15898,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,10,0.0,138,83.6,expert_lvl,small_company
15899,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,28,0.0,103,92.0,senior_lvl,very_large_company
15900,0,0,no_enrollment,Primary School,,,0,180,0.0,103,92.0,mid_lvl,unknown
15901,0,1,Full time course,Graduate,STEM,Pvt Ltd,1,194,0.0,16,91.0,mid_lvl,very_large_company
15902,1,1,no_enrollment,Graduate,STEM,Early Stage Startup,1,84,0.0,104,92.4,senior_lvl,small_company
15903,2,1,no_enrollment,Phd,STEM,Pvt Ltd,2,23,0.0,103,92.0,expert_lvl,small_company
15904,0,1,no_enrollment,Masters,STEM,,>4,106,0.0,97,92.5,expert_lvl,unknown
15905,2,1,no_enrollment,Masters,STEM,Pvt Ltd,>4,38,0.0,103,92.0,expert_lvl,mid_size_company
15906,1,0,Full time course,Graduate,STEM,,0,25,0.0,67,85.5,mid_lvl,unknown
15907,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,11,0.0,103,92.0,senior_lvl,large_company
15908,1,0,no_enrollment,High School,,,1,82,0.0,36,89.3,mid_lvl,unknown
15909,2,0,no_enrollment,Masters,STEM,,1,94,0.0,31,80.7,mid_lvl,unknown
15910,2,0,Full time course,Phd,STEM,NGO,>4,7,0.0,115,78.9,expert_lvl,unknown
15911,0,0,,Masters,STEM,Pvt Ltd,>4,74,0.0,28,93.9,mid_lvl,mid_size_company
15912,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,105,0.0,97,92.5,mid_lvl,small_company
15913,2,0,Full time course,Graduate,STEM,,0,40,1.0,103,92.0,mid_lvl,unknown
15914,0,1,no_enrollment,Masters,STEM,Pvt Ltd,4,55,1.0,21,62.4,mid_lvl,very_large_company
15915,0,0,Part time course,High School,,,0,160,0.0,23,89.9,mid_lvl,unknown
15916,1,1,no_enrollment,Graduate,STEM,Early Stage Startup,3,6,0.0,21,62.4,mid_lvl,small_company
15917,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,76,0.0,103,92.0,expert_lvl,large_company
15918,0,1,Full time course,Masters,STEM,Pvt Ltd,1,176,0.0,67,85.5,mid_lvl,very_large_company
15919,1,1,no_enrollment,Graduate,STEM,Early Stage Startup,1,8,0.0,160,92.0,expert_lvl,small_company
15920,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,11,0.0,10,89.5,expert_lvl,small_company
15921,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,26,0.0,64,66.6,senior_lvl,small_company
15922,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,10,0.0,78,57.9,mid_lvl,small_company
15923,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,>4,42,0.0,103,92.0,expert_lvl,small_company
15924,1,1,no_enrollment,Masters,STEM,,0,16,0.0,114,92.6,expert_lvl,mid_size_company
15925,1,1,no_enrollment,Masters,STEM,Pvt Ltd,>4,18,0.0,160,92.0,expert_lvl,small_company
15926,1,0,no_enrollment,High School,,Funded Startup,>4,32,0.0,173,87.8,expert_lvl,mid_size_company
15927,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,2,22,1.0,11,55.00000000000001,mid_lvl,mid_size_company
15928,0,0,Full time course,Graduate,STEM,,1,26,0.0,104,92.4,mid_lvl,unknown
15929,1,1,no_enrollment,Graduate,No Major,Pvt Ltd,>4,34,0.0,103,92.0,expert_lvl,large_company
15930,1,1,no_enrollment,Masters,STEM,Pvt Ltd,>4,50,0.0,28,93.9,expert_lvl,mid_size_company
15931,1,0,no_enrollment,,,,0,222,0.0,61,91.3,mid_lvl,unknown
15932,1,1,no_enrollment,Graduate,STEM,,1,264,0.0,128,52.7,mid_lvl,unknown
15933,1,1,,Masters,STEM,Early Stage Startup,1,174,1.0,16,91.0,mid_lvl,small_company
15934,1,1,Full time course,Graduate,STEM,,3,66,1.0,103,92.0,mid_lvl,unknown
15935,1,0,no_enrollment,Graduate,STEM,,0,44,1.0,167,92.1,mid_lvl,unknown
15936,1,1,no_enrollment,Graduate,STEM,Funded Startup,1,84,1.0,21,62.4,senior_lvl,mid_size_company
15937,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,39,0.0,23,89.9,senior_lvl,mid_size_company
15938,1,1,no_enrollment,Masters,Business Degree,,1,150,1.0,103,92.0,expert_lvl,unknown
15939,1,1,no_enrollment,Phd,STEM,Funded Startup,2,13,0.0,28,93.9,senior_lvl,small_company
15940,1,1,no_enrollment,Graduate,STEM,,2,133,1.0,73,75.4,mid_lvl,unknown
15941,1,1,no_enrollment,Masters,STEM,Pvt Ltd,3,70,0.0,100,88.7,mid_lvl,mid_size_company
15942,1,0,Full time course,Graduate,STEM,Public Sector,1,61,0.0,114,92.6,mid_lvl,small_company
15943,1,1,no_enrollment,High School,,,1,65,0.0,16,91.0,mid_lvl,unknown
15944,1,0,Full time course,Graduate,STEM,,0,22,0.0,21,62.4,mid_lvl,unknown
15945,1,1,no_enrollment,Masters,STEM,Pvt Ltd,>4,92,1.0,136,89.7,expert_lvl,large_company
15946,0,0,no_enrollment,Masters,STEM,Pvt Ltd,,160,1.0,21,62.4,mid_lvl,small_company
15947,1,1,no_enrollment,,,,1,14,0.0,71,88.4,mid_lvl,mid_size_company
15948,1,0,Full time course,Graduate,STEM,,0,51,1.0,11,55.00000000000001,mid_lvl,unknown
15949,1,0,no_enrollment,Graduate,STEM,Pvt Ltd,>4,78,0.0,103,92.0,expert_lvl,unknown
15950,0,1,no_enrollment,Masters,STEM,,1,52,0.0,21,62.4,senior_lvl,unknown
15951,1,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,43,0.0,142,72.7,mid_lvl,mid_size_company
15952,1,1,no_enrollment,Graduate,STEM,,4,40,0.0,103,92.0,expert_lvl,unknown
15953,0,0,Full time course,Graduate,STEM,,0,100,1.0,103,92.0,mid_lvl,unknown
15954,0,0,Full time course,Masters,STEM,Public Sector,1,8,1.0,103,92.0,mid_lvl,small_company
15955,1,1,no_enrollment,Graduate,STEM,,0,50,0.0,114,92.6,senior_lvl,small_company
15956,2,1,no_enrollment,Graduate,STEM,Pvt Ltd,1,280,0.0,103,92.0,expert_lvl,large_company
15957,0,1,Part time course,Graduate,STEM,,0,40,0.0,158,76.6,mid_lvl,very_large_company
15958,1,0,Full time course,Graduate,STEM,,1,44,0.0,104,92.4,mid_lvl,mid_size_company
15959,1,1,no_enrollment,Graduate,Arts,,1,49,0.0,75,93.9,mid_lvl,unknown
15960,1,1,Part time course,Graduate,STEM,Pvt Ltd,1,234,0.0,20,79.6,mid_lvl,small_company
15961,1,0,Part time course,High School,,Early Stage Startup,0,210,1.0,50,89.6,mid_lvl,small_company
15962,2,1,no_enrollment,Masters,STEM,Pvt Ltd,1,92,0.0,16,91.0,mid_lvl,very_large_company
15963,0,0,no_enrollment,Graduate,STEM,,>4,108,0.0,160,92.0,senior_lvl,unknown
15964,1,1,Part time course,Graduate,STEM,Pvt Ltd,>4,35,0.0,75,93.9,expert_lvl,very_large_company
15965,1,1,Full time course,High School,,,>4,85,0.0,28,93.9,mid_lvl,unknown
15966,0,0,Full time course,High School,,,0,130,0.0,21,62.4,mid_lvl,unknown
15967,1,1,no_enrollment,Masters,STEM,,1,86,1.0,103,92.0,expert_lvl,unknown
